Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
MLP,MLP SE,Financials,Germany,XTRA,652.19,5.74,-29.91,-30.72,-14.56,55.41,18.76,67.94,15.78,3.49,5.32,6.79,7.25,7.46,7.45,7.41,32.73,33.95,0.00,5.23,21.94,14.68,11.80,8.80,8.49,5.55,57.43,40.93,26.82,24.39,14.35,12.69,28.96,18.38,11.38,8.68,6.46,2.96,44.80,29.53,22.00,33.63,11.65,18.45,,,,,,,-1.58,3.74,0.38,4.86,1.53,0.46
MBB,MBB SE,Industrials,Germany,XTRA,653.31,107.00,-22.35,-21.55,-21.32,57.00,23.40,1352.01,16.18,4.29,30.65,119.44,123.31,125.94,128.03,128.52,34.35,37.33,-3.64,,-1.67,7.56,10.45,15.66,16.57,20.22,-66.72,-50.71,-37.51,-15.59,-4.53,6.66,-3.47,13.36,18.09,21.09,20.25,23.55,-191.21,-34.47,-9.08,-4.09,-1.86,13.24,,,,,,,74.58,36.17,16.56,47.20,33.88,29.37
KSB3,KSB SE & Co. KGaA,Industrials,Germany,XTRA,671.72,344.00,-3.42,-2.89,-3.94,24.05,-14.29,20.70,7.43,-3.03,1.90,364.76,367.05,369.51,369.08,366.39,33.13,33.52,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELG,Elmos Semiconductor SE,Information Technology,Germany,XTRA,675.36,37.80,-34.48,-33.34,6.77,81.78,118.41,614.23,21.98,16.89,21.71,48.86,50.34,48.49,46.25,44.48,45.17,40.58,6.69,1.72,38.50,8.54,8.26,7.09,6.34,5.18,469.51,18.62,8.17,20.92,16.58,8.53,56.31,7.33,8.28,8.37,6.77,4.91,520.14,-31.85,3.94,20.18,11.77,7.72,,,,,,,-4.28,-6.32,4.35,5.85,6.26,5.69
SNH,Steinhoff International Holdings N.V.,Consumer Discretionary,South Africa,XTRA,685.46,0.1590,-42.56,-41.97,41.21,97.03,-96.40,,26.96,-49.69,,0.2237,0.1952,0.1817,0.1676,0.1593,95.63,68.43,-0.16,,14.43,6.74,-7.02,-6.56,,,51.55,15.26,12.36,11.97,,,18.98,7.00,-4.96,-4.68,,,-56.98,-22.51,-7.91,34.27,,,,,,,,,3.01,11.87,15.18,14.86,,
MOR,MorphoSys AG,Health Care,Germany,XTRA,685.76,19.23,-42.34,-41.35,-71.96,-77.23,-68.29,9.23,-38.85,-20.51,0.89,22.06,25.21,28.81,32.82,38.74,52.81,57.78,-13.71,,-45.19,58.21,32.94,29.28,15.89,8.15,-849.88,54.71,84.04,38.52,99.72,36.36,-53.72,57.18,25.46,24.27,12.66,6.03,-625.55,123.47,109.22,53.49,108.41,51.24,,,,,,,-268.81,62.94,28.19,21.73,17.37,21.63
AAD,Amadeus FiRe AG,Industrials,Germany,XTRA,705.80,118.20,-33.49,-33.79,-22.11,2.08,73.09,378.20,0.69,11.58,16.92,136.87,148.32,157.26,159.73,158.35,35.39,39.57,0.06,2.57,32.92,26.38,21.85,16.53,12.72,11.09,95.66,25.61,17.63,15.26,12.49,10.62,46.02,34.34,26.23,21.36,16.68,13.59,95.81,20.43,12.86,12.88,10.32,8.94,,,,,,,-32.83,-37.53,18.08,12.66,8.62,7.13
VIH1,VIB Vermgen AG,Real Estate,Germany,XTRA,708.95,24.50,-46.09,-45.56,-31.17,3.45,35.37,320.00,1.13,6.24,15.42,37.00,39.87,39.91,39.27,38.38,30.91,39.05,,3.06,9.34,6.20,5.92,5.27,5.67,7.02,12.72,7.02,6.38,5.34,6.33,7.57,12.48,7.15,6.41,5.42,6.35,7.63,126.25,53.62,37.28,25.83,24.97,25.76,,,,,,,22.17,15.17,13.20,11.55,10.72,12.20
WCMK,WCM Beteiligungs- und Grundbesitz-AG,Real Estate,Germany,XTRA,716.58,4.56,-10.59,-11.11,-4.16,2.85,61.68,110.99,0.94,10.07,6.96,5.13,5.16,5.14,5.18,5.12,32.03,32.76,-10.74,2.41,-90.37,-57.76,-17.51,-0.08,,,-59.36,-31.30,-17.92,9.15,60.53,38.93,-60.02,-29.67,-17.46,-6.64,,,-45.55,-29.58,-34.34,-8.99,34.81,32.94,,,,,,,17.72,10.02,8.11,6.72,45.00,627.38
HABA,Hamborner REIT AG,Real Estate,Germany,XTRA,729.68,8.59,-9.78,-9.04,0.26,11.32,23.59,112.62,3.63,4.32,7.83,9.18,9.38,9.45,9.47,9.41,18.67,21.00,-2.12,5.47,-3.87,-0.47,0.52,7.03,9.39,10.76,-0.05,0.21,0.85,4.93,7.44,10.03,-5.93,-1.39,0.33,6.03,8.33,10.27,-685.77,74.20,40.89,25.51,17.93,21.30,,,,,,,4.89,-1.58,-2.24,-2.39,9.09,8.73
NOEJ,NORMA Group SE,Industrials,Germany,XTRA,749.98,22.54,-31.40,-32.52,-48.21,-35.10,-45.60,57.30,-13.38,-11.45,4.63,26.07,28.61,30.55,33.09,35.11,40.20,43.80,,3.33,14.54,-0.46,0.17,4.04,6.63,6.54,85.80,-16.79,-12.19,-6.12,-1.51,-0.07,14.12,-1.46,-0.95,2.33,6.07,6.66,886.47,-2.15,-15.25,-5.88,0.31,4.60,,,,,,,-672.55,43.09,-4.59,-19.16,-16.41,2.66
KCO,Klckner & Co SE,Industrials,Germany,XTRA,775.00,7.44,-23.91,-24.05,-30.28,54.92,-2.76,15.42,15.66,-0.56,1.44,11.06,10.81,10.84,11.03,11.10,46.48,52.19,,13.44,45.03,8.55,3.11,5.37,1.95,0.48,-1839.07,328.85,73.64,54.36,35.88,20.24,80.65,27.91,13.90,8.41,6.53,4.08,-633.93,231.99,109.02,75.86,60.73,48.86,,,,,,,84.93,28.08,14.99,12.94,8.37,3.17
NWO,New Work SE,Communication Services,Germany,XTRA,778.27,132.60,-36.17,-35.43,-47.81,-62.27,-37.25,245.12,-27.67,-8.89,13.18,158.37,174.92,183.71,197.20,206.40,35.89,41.81,,4.80,4.77,3.41,7.10,16.60,17.92,17.06,4.73,1.64,5.39,11.38,16.50,16.35,8.61,2.30,5.22,13.90,16.61,15.48,51.65,6.34,8.53,10.94,30.41,23.90,,,,,,,-109.38,-78.71,-53.02,-33.22,-26.92,-20.37
EUZ,Eckert & Ziegler Strahlen- und Medizintechnik AG,Health Care,Germany,XTRA,784.44,36.18,-61.09,-61.54,-62.23,43.86,352.26,672.12,12.85,35.19,22.66,51.03,63.35,77.05,85.58,86.09,51.99,58.33,,1.38,2.44,0.54,2.27,8.52,5.11,4.50,1.37,-1.28,13.84,18.12,14.90,3.73,5.26,2.30,6.94,8.85,5.22,3.52,62.20,25.22,28.87,29.31,26.19,12.73,,,,,,,18.48,20.75,21.59,19.27,21.12,15.21
SGL,SGL Carbon SE,Industrials,Germany,XTRA,791.01,6.20,-19.44,-19.23,-24.82,-13.36,-42.13,-76.69,-4.65,-10.35,-13.54,5.71,6.22,6.88,7.42,7.33,52.61,51.95,,,9.53,-3.74,-1.31,5.52,-3.95,-4.16,233.11,68.81,25.57,66.96,12.97,-9.73,16.64,0.60,0.30,8.96,-0.71,-6.66,-157.03,-8.47,22.22,-7.56,-15.59,0.30,,,,,,,95.45,-0.54,-8.92,2.11,-6.58,-9.61
ADL,ADLER Real Estate AG,Real Estate,Germany,XTRA,820.40,7.18,10.97,12.72,-40.95,-36.01,-47.03,661.35,-13.79,-11.92,22.49,6.28,6.53,7.17,8.11,8.85,76.28,91.80,,,49.04,39.88,60.40,42.72,39.34,73.05,-24.36,-14.68,-14.26,-0.59,26.99,75.59,-11.91,-6.39,-3.82,9.95,26.52,72.61,-119.65,-46.14,-36.14,-10.58,-6.32,98.39,,,,,,,17.01,14.25,16.76,18.52,30.20,51.51
9GR,Grnges AB (publ),Materials,Sweden,DB,821.00,7.39,-25.93,-26.01,-33.33,-13.25,16.28,,-4.62,3.06,,8.37,8.84,9.13,9.51,9.77,50.33,57.43,-23.13,2.92,64.70,23.03,11.98,20.26,21.10,14.12,68.66,10.44,1.65,8.89,12.25,19.15,34.75,14.37,9.48,15.33,17.03,13.58,63.91,-0.42,-4.73,3.62,9.31,24.59,,,,,,,23.89,26.71,21.07,18.56,14.61,9.40
BSL,Basler Aktiengesellschaft,Information Technology,Germany,XTRA,824.69,79.20,-49.83,-50.15,-24.84,61.01,91.55,2294.64,17.15,13.87,37.34,102.43,115.24,123.76,124.73,121.79,53.84,57.20,0.48,0.78,25.97,15.14,12.70,17.10,15.31,14.58,41.90,26.29,3.70,17.93,12.74,16.55,26.78,16.81,12.06,18.83,15.50,16.53,37.38,26.98,6.85,21.22,14.23,17.20,,,,,,,25.15,22.97,21.81,17.73,17.52,15.46
NXU,Nexus AG,Health Care,Germany,XTRA,831.34,50.40,-29.30,-28.61,-18.75,52.97,97.26,587.78,15.18,14.54,21.25,53.02,57.35,61.44,62.73,62.59,37.69,40.57,0.28,0.40,14.91,12.20,10.70,11.13,12.27,12.64,61.21,31.08,18.43,19.44,17.39,20.24,12.60,14.19,6.77,9.89,10.00,10.70,15.00,25.79,16.24,16.06,10.97,13.89,,,,,,,-3.65,201.45,41.99,-1.35,-8.98,-5.92
ADVV,ADVA Optical Networking SE,Information Technology,Germany,XTRA,859.58,13.10,0.77,2.34,,,,,,,,13.65,13.37,,,,53.21,46.69,-0.85,,6.79,4.09,6.32,1.26,8.58,6.85,73.67,66.52,44.21,19.94,28.74,14.00,11.20,6.78,6.29,5.62,9.19,6.49,191.51,189.93,82.90,22.43,32.24,13.33,,,,,,,40.89,24.76,20.19,6.49,7.37,8.40
ADV,ADVA Optical Networking SE,Information Technology,Germany,XTRA,859.58,16.00,13.64,15.44,34.23,148.83,82.67,291.49,35.40,12.79,14.61,15.49,14.78,14.16,13.94,13.46,34.21,32.49,-0.85,,6.79,4.09,6.32,1.26,8.58,6.85,73.67,66.52,44.21,19.94,28.74,14.00,11.20,6.78,6.29,5.62,9.19,6.49,191.51,189.93,82.90,22.43,32.24,13.33,,,,,,,40.89,24.76,20.19,6.49,7.37,8.40
TIMA,ZEAL Network SE,Consumer Discretionary,Germany,XTRA,867.59,37.15,-6.66,-3.26,-10.48,97.11,60.76,43.48,25.31,9.95,3.67,36.99,37.39,37.85,38.57,38.88,30.68,32.75,-0.02,,-5.01,-13.93,-18.40,-5.73,-7.09,-4.93,632.84,0.63,-29.76,-0.41,0.15,-9.71,-0.64,-4.82,-12.08,1.17,-2.48,-4.03,32.16,171.82,-26.04,-16.10,10.63,-11.44,,,,,,,0.11,-0.16,-11.88,-2.77,-3.72,-2.34
TC1,Tele Columbus AG,Communication Services,Germany,HMSE,877.35,3.07,-2.85,-2.54,,,,,,,,3.09,3.12,3.14,,,16.88,20.06,-59.88,,-2.54,-3.67,-2.12,-0.34,12.03,8.75,-192.29,-26.96,-38.09,-28.73,-4.79,-1.35,-2.65,-2.24,-1.00,-1.17,13.28,7.91,-55.71,52.87,-18.79,45.87,20.26,13.89,,,,,,,-42.27,-22.03,-13.87,-7.78,2.39,1.68
DRW8,Drgerwerk AG & Co. KGaA,Health Care,Germany,XTRA,893.67,42.50,-21.20,-21.92,-45.35,1.52,-38.16,-35.24,0.50,-9.15,-4.25,44.95,47.15,51.29,55.76,58.88,32.34,33.83,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRW3,Drgerwerk AG & Co. KGaA,Health Care,Germany,XTRA,893.67,49.30,-10.41,-8.76,-38.97,-10.20,-45.09,-32.76,-3.51,-11.29,-3.89,49.54,50.75,55.36,59.25,62.08,28.53,28.75,0.18,0.39,-2.29,9.40,8.65,5.69,4.57,3.97,-31.75,85.98,64.97,16.03,6.74,2.85,-4.23,13.87,11.62,6.30,4.42,3.35,-38.35,115.05,64.97,13.64,5.68,2.35,,,,,,,28.60,10.35,6.80,6.65,5.99,7.34
SANT,Kontron AG,Information Technology,Austria,XTRA,928.94,13.98,-2.61,-2.61,-26.60,-29.29,9.25,603.19,-10.88,1.78,21.52,15.37,15.69,17.09,17.78,18.24,51.47,48.37,1.42,2.50,7.15,9.44,10.66,21.90,19.72,24.37,-19.09,-4.97,-2.44,20.81,23.07,24.41,8.10,9.98,12.26,24.40,21.83,27.25,-13.22,-0.87,2.37,27.05,20.62,21.47,,,,,,,8.01,49.24,5.31,42.80,28.57,35.52
DIC,DIC Asset AG,Real Estate,Germany,XTRA,938.63,10.98,-24.94,-24.65,-20.44,25.56,54.38,191.07,7.86,9.06,11.27,13.57,14.07,14.38,14.55,14.56,27.13,31.40,,6.83,11.89,8.32,12.06,8.73,3.17,5.44,11.24,4.88,10.01,11.82,3.34,3.93,12.92,8.55,14.10,10.97,4.75,5.68,-17.45,-15.48,6.61,15.42,21.46,18.59,,,,,,,-1.25,8.10,0.08,3.50,2.18,3.74
STO3,Sto SE & Co. KGaA,Materials,Germany,XTRA,963.63,143.60,-32.78,-31.85,-18.46,61.42,49.80,109.09,17.25,8.41,7.65,189.61,199.69,200.37,202.51,198.27,40.38,44.24,,3.48,10.99,6.65,6.08,5.26,4.00,3.69,2.75,22.31,17.43,14.23,4.91,2.29,4.96,5.05,5.63,3.93,3.68,3.58,14.80,26.23,19.99,15.04,4.92,2.83,,,,,,,14.69,13.50,8.84,8.14,2.34,3.67
ST5,STEICO SE,Industrials,Germany,XTRA,991.25,67.40,-39.66,-37.20,-38.34,191.71,264.90,1682.42,42.75,29.51,33.35,86.98,91.76,96.55,100.97,100.21,48.98,51.90,,0.59,25.78,17.56,15.52,13.15,12.09,10.20,97.88,48.98,43.31,29.90,32.66,27.91,31.08,19.59,18.31,16.54,16.56,13.88,109.67,45.38,43.91,33.03,34.94,23.46,,,,,,,20.36,10.50,11.39,15.41,12.24,9.75
ADN1,adesso SE,Information Technology,Germany,XTRA,1026.83,151.20,-27.41,-26.35,7.60,199.35,188.97,2337.75,43.98,23.61,37.59,183.08,184.31,184.29,180.73,172.27,45.97,44.94,-5.26,0.40,29.57,22.63,21.57,21.05,23.23,20.30,28.79,40.16,28.39,22.55,30.02,22.32,24.41,13.28,14.88,16.80,19.75,17.30,128.38,65.75,50.47,31.12,45.87,27.71,,,,,,,361.89,94.37,98.77,121.93,23.42,17.71
AOF,ATOSS Software AG,Information Technology,Germany,XTRA,1031.52,124.20,-42.01,-41.19,-31.16,88.09,283.99,1566.02,23.37,30.84,32.43,153.28,166.94,172.85,174.56,174.63,39.75,45.57,,1.47,12.80,16.60,15.74,14.40,13.63,11.89,4.04,18.17,17.36,15.13,15.94,14.22,13.77,18.84,17.06,15.40,14.59,12.29,9.20,19.52,19.96,15.80,15.53,13.05,,,,,,,22.76,26.90,11.91,18.77,15.02,6.53
PNE3,PNE AG,Industrials,Germany,XTRA,1042.69,13.08,55.76,55.39,78.34,435.86,439.69,933.54,74.72,40.05,26.28,11.21,10.21,9.59,9.11,8.83,29.18,32.65,,0.61,7.33,-5.84,8.81,-13.88,-8.01,9.24,29.76,-26.74,22.97,-38.50,22.92,20.85,13.83,7.16,12.65,-11.57,4.87,14.52,1450.09,473.11,188.72,-18.29,9.88,20.42,,,,,,,15.29,3.68,0.01,-0.26,8.03,16.21
TTK,TAKKT AG,Consumer Discretionary,Germany,XTRA,1045.54,15.26,6.81,10.11,17.36,57.96,3.25,155.43,16.41,0.64,9.82,15.33,15.19,14.96,14.75,14.58,18.99,21.92,,7.21,10.43,-1.48,-0.09,0.94,2.68,3.31,50.96,-15.33,-14.59,-10.98,-5.49,-3.25,11.66,-2.86,-1.20,-0.26,1.80,2.52,53.16,-12.62,-13.49,-9.00,-1.99,-1.45,,,,,,,139.66,39.08,265.15,-12.34,-17.60,5.53
GFT,GFT Technologies SE,Information Technology,Germany,XTRA,1046.05,38.05,-16.91,-15.16,83.92,462.05,134.24,1517.97,77.52,18.54,32.07,40.90,41.28,39.63,37.27,34.46,54.57,57.96,,0.92,27.28,14.86,11.10,6.03,10.63,7.59,71.88,31.42,18.91,4.36,8.80,14.67,26.14,8.67,4.88,-0.44,6.22,12.46,200.57,47.91,14.37,4.29,5.94,13.68,,,,,,,-436.31,82.99,26.73,5.66,0.09,-3.94
FTK,flatexDEGIRO AG,Financials,Germany,XTRA,1073.68,9.36,-53.77,-54.41,-68.04,92.11,122.10,508.64,24.24,17.28,19.78,15.54,16.84,17.43,18.50,19.82,59.74,63.41,-0.19,,58.50,82.12,53.13,36.23,57.30,32.80,,,,,,,59.97,98.15,63.10,40.20,53.40,30.10,3.27,86.08,43.41,43.67,31.09,24.46,,,,,,,60.84,11.47,13.07,34.09,20.61,24.97
HHFA,Hamburger Hafen und Logistik Aktiengesellschaft,Industrials,Germany,XTRA,1087.13,13.84,-29.15,-29.83,-31.74,-33.23,-13.08,-2.93,-12.56,-2.76,-0.30,16.10,17.36,17.97,18.27,18.81,34.36,43.68,,5.42,12.66,2.87,4.27,4.41,2.85,1.84,93.61,5.47,7.14,10.48,5.98,2.83,44.63,5.65,5.48,6.58,4.09,2.39,163.86,4.29,0.02,8.99,9.66,2.32,,,,,,,19.60,7.91,1.83,4.04,3.58,0.11
HBM,Hudbay Minerals Inc.,Materials,Canada,NYSE,1096.29,4.20,-42.01,-41.28,-34.94,-21.54,-26.45,-42.82,-7.75,-5.95,-5.43,6.72,6.87,6.83,6.75,6.85,55.23,59.43,-0.13,0.38,37.49,10.17,0.67,5.88,16.77,7.87,-176.50,-32.52,-55.11,-30.42,19.08,-16.86,70.25,17.28,-1.15,5.53,25.26,7.62,69.01,-15.69,41.96,47.34,20.73,7.23,,,,,,,-13.19,-10.66,-12.22,-3.49,-3.71,0.72
RHK,RHN-KLINIKUM Aktiengesellschaft,Health Care,Germany,XTRA,1097.47,15.70,9.18,8.28,-1.75,-41.64,-37.13,-6.25,-16.39,-8.86,-0.64,15.00,14.98,15.14,15.28,15.35,22.38,26.20,,,2.92,3.66,4.60,3.82,-0.65,-5.48,278.21,25.30,-11.67,-12.90,55.50,-18.47,14.84,9.71,3.17,-0.56,-2.67,-8.90,1850.03,-19.14,-16.72,-12.90,-41.63,-15.70,,,,,,,3.36,1.68,1.98,2.08,-0.66,-1.56
SBS,Stratec SE,Health Care,Germany,XTRA,1113.08,87.90,-35.61,-34.27,-25.43,58.84,61.06,185.27,16.63,9.99,11.04,105.07,111.71,116.54,119.62,118.47,44.53,52.99,-0.13,1.08,14.89,15.83,15.23,9.22,10.28,9.44,48.15,66.72,47.90,16.27,13.14,8.79,27.14,31.27,22.06,7.34,10.03,8.08,58.72,66.35,64.55,15.43,10.58,10.09,,,,,,,38.82,37.17,29.26,37.57,5.15,4.77
EKT,Energiekontor AG,Industrials,Germany,XTRA,1123.09,76.90,9.48,11.21,42.89,365.67,426.48,1938.72,66.76,39.35,31.20,81.37,76.57,74.74,71.12,68.41,45.98,52.88,1.07,1.17,6.75,56.75,12.41,-4.95,0.30,9.48,40.35,91.39,42.44,3.95,7.07,11.38,25.10,37.18,21.53,4.41,6.22,9.98,77.26,1118.12,75.66,7.40,14.38,18.59,,,,,,,26.30,21.38,6.10,3.29,10.69,9.77
PAT,Patrizia AG,Real Estate,Germany,XTRA,1132.30,12.22,-38.82,-39.41,-41.97,-29.22,-10.82,434.17,-10.85,-2.26,18.22,15.22,16.91,18.33,18.97,19.56,35.55,42.74,3.40,5.07,5.27,-10.67,-3.24,-17.21,1.24,1.46,71.41,-7.94,-0.37,-13.67,19.26,-1.18,5.91,-2.69,0.20,2.12,14.25,8.90,27.03,-4.82,-2.49,-27.41,4.33,13.44,,,,,,,6.46,6.06,7.92,6.45,15.12,14.07
GLJ,Grenke AG,Financials,Germany,XTRA,1145.88,23.60,-21.48,-22.59,-34.50,-74.02,-62.23,80.05,-36.11,-17.68,6.05,25.81,27.30,28.93,30.51,31.43,44.72,54.04,,3.26,-8.22,-2.32,4.21,9.04,11.14,12.92,,,,,,,-12.94,-4.90,3.51,7.75,10.28,12.15,6.27,-15.85,-8.86,-0.73,6.27,9.75,,,,,,,7.36,6.28,9.96,15.40,16.75,15.29
CE2,CropEnergies AG,Energy,Germany,XTRA,1174.84,12.90,5.22,5.91,23.47,127.33,61.60,270.33,31.39,10.06,13.98,11.86,12.01,11.97,11.64,11.50,47.05,53.51,0.02,2.71,29.07,9.36,11.36,6.05,3.82,6.51,13.29,10.44,57.78,5.66,32.70,9.67,8.49,4.21,16.11,3.64,11.97,6.36,5.28,9.51,61.40,5.38,6.36,11.47,,,,,,,23.40,18.03,16.13,10.60,11.53,7.21
YOU,ABOUT YOU Holding AG,Consumer Discretionary,Germany,XTRA,1183.30,6.86,-66.47,-66.27,-73.36,,,,,,,10.71,13.78,15.64,17.23,,55.11,65.31,-60.40,,48.44,52.62,,,,,116.43,23.04,,,,,50.05,47.87,,,,,107.68,24.86,,,,,,,,,,,1245.15,150.61,,,,
WAC,Wacker Neuson SE,Industrials,Germany,XTRA,1207.46,17.00,-29.63,-30.94,-27.09,-17.73,-5.88,114.96,-6.28,-1.20,7.95,20.14,21.68,22.96,23.44,23.63,39.05,45.40,4.86,5.29,15.52,-0.92,2.96,6.51,5.48,6.53,139.49,17.52,6.24,15.36,7.01,6.51,19.13,1.31,2.07,5.44,3.58,4.20,878.01,24.83,-1.57,19.41,6.03,4.86,,,,,,,7.20,2.86,1.13,3.73,4.07,4.42
GBF,Bilfinger SE,Industrials,Germany,XTRA,1213.57,28.46,13.03,12.88,33.69,27.02,15.69,-30.50,8.28,2.95,-3.57,32.86,31.99,31.59,30.78,30.11,36.54,43.96,0.18,16.69,7.99,-7.06,-3.45,-2.53,-7.07,-7.57,40980.00,20.52,47.35,9.82,-2.30,-6.01,30.08,-2.73,-0.14,-1.07,-9.67,-9.58,30.28,131.33,74.67,-13.70,8.88,-10.53,,,,,,,17.08,19.74,7.93,-8.25,31.68,8.61
COK,Cancom SE,Information Technology,Germany,XTRA,1215.15,32.78,-43.01,-43.19,-33.94,-25.92,34.94,462.34,-9.49,6.17,18.83,44.93,49.20,51.05,51.57,51.23,37.51,45.06,11.23,5.34,10.67,-8.28,-0.32,5.02,6.73,9.16,27.00,3.88,2.73,7.17,13.72,14.27,10.40,-1.91,3.51,7.84,7.39,10.29,341.97,173.18,86.71,52.25,55.07,37.23,,,,,,,95.72,52.15,60.38,28.48,33.45,40.54
STM,Stabilus S.A.,Industrials,Luxembourg,XTRA,1263.89,49.00,-22.51,-23.57,-28.29,26.05,-21.96,,8.00,-4.83,,49.36,54.06,56.27,58.25,59.94,29.97,34.98,,2.55,14.05,-0.72,-0.87,4.92,9.17,8.58,55.22,0.66,-3.04,8.72,21.43,14.09,20.39,0.70,-1.26,8.11,12.94,10.49,133.49,-4.59,-11.37,8.88,32.78,21.46,,,,,,,107.61,76.02,67.01,0.39,9.77,1.76
PBB,Deutsche Pfandbriefbank AG,Financials,Germany,XTRA,1270.89,9.05,-4.35,-4.03,23.57,1.29,17.97,,0.43,3.36,,10.72,10.72,10.63,10.34,10.17,36.54,42.87,,16.57,27.50,5.64,3.73,6.34,,,,,,,,,,,,,,,89.26,13.11,8.56,3.06,,,3.98,2.88,1.69,4.01,-0.36,1.03,3.87,2.82,1.63,3.91,-0.45,1.01
HYQ,Hypoport SE,Financials,Germany,XTRA,1289.56,196.00,-61.64,-61.26,-55.86,-18.50,76.58,1831.03,-6.58,12.03,34.42,302.45,356.83,402.13,428.77,431.95,43.33,51.07,,,15.12,15.04,18.84,23.30,21.79,18.13,43.99,12.10,13.33,12.78,27.33,20.78,18.07,17.29,21.87,24.62,24.01,18.98,10.62,11.23,10.32,10.83,26.19,23.29,,,,,,,-130.27,-44.76,75.01,-30.18,-14.98,-7.21
HBH,HORNBACH Holding AG & Co. KGaA,Consumer Discretionary,Germany,XTRA,1292.40,77.35,-41.62,-40.82,-18.69,65.94,15.78,,18.34,2.97,,112.84,117.78,115.27,111.08,107.31,40.09,46.44,,2.59,7.68,11.46,10.43,8.31,7.37,6.25,11.39,26.25,41.71,18.12,11.85,7.62,7.03,10.21,9.44,7.38,6.39,5.79,20.83,37.92,45.12,20.86,12.01,10.09,,,,,,,10.33,10.34,9.16,7.07,6.60,6.76
JEN,Jenoptik AG,Information Technology,Germany,XTRA,1293.48,21.64,-41.08,-41.02,-7.44,-21.87,1.64,390.84,-7.88,0.33,17.23,26.91,29.50,30.09,29.91,28.91,39.87,41.78,,1.16,21.98,-6.31,-3.47,1.86,3.50,3.29,30.26,-7.11,-6.56,3.50,7.86,4.03,14.31,-6.17,-4.30,1.55,3.24,3.39,96.31,10.09,-2.17,7.39,10.16,8.79,,,,,,,-88.02,-76.60,-60.35,-41.77,-28.91,-20.17
SZG,Salzgitter AG,Materials,Germany,XTRA,1346.53,23.84,-22.66,-23.83,-4.03,-3.50,-29.48,-19.43,-1.18,-6.74,-2.14,36.92,34.99,33.56,33.05,31.94,50.72,60.27,,3.15,37.75,6.90,1.73,4.35,1.34,-0.09,-306.44,318.02,22.95,91.86,46.59,16.28,50.59,9.86,2.32,5.10,3.85,2.53,-309.56,55.22,28.53,60.71,49.57,9.57,,,,,,,27.99,7.65,0.51,3.80,1.94,-2.01
CEC,Ceconomy AG,Consumer Discretionary,Germany,XTRA,1366.08,2.70,-25.78,-26.86,-30.82,-47.85,-69.14,-54.00,-19.46,-20.93,-7.47,3.24,3.41,3.53,3.62,3.77,45.22,50.35,0.08,6.31,2.54,-0.22,-0.09,-0.47,-13.70,,-46.08,-25.54,-32.77,-20.74,-27.16,,-3.25,-6.11,-5.37,-4.10,-15.37,,-200.00,37.90,3.05,-17.28,8.99,,,,,,,,-146.04,-27.87,20.04,-46.51,-31.85,
S92,SMA Solar Technology AG,Information Technology,Germany,XTRA,1389.30,38.34,2.57,1.16,-21.34,50.88,47.55,49.66,14.65,8.08,4.11,39.44,38.38,39.10,39.74,40.58,65.84,80.00,,,-4.18,3.68,8.94,0.77,2.90,-5.19,81.88,162.13,-34.98,-14.29,-18.32,-18.72,5.21,2.88,34.52,-6.28,1.83,-9.35,-181.88,63.29,-49.20,-4.92,-25.41,-17.94,,,,,,,-11.95,-4.30,-3.60,-7.44,-3.98,-7.48
