Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
000078,Shenzhen Neptunus Bioengineering Co. Ltd.,Health Care,China,SZSE,1453.38,3.57,1.13,-2.72,10.53,2.59,-41.37,34.63,0.85,-10.12,3.01,3.59,3.50,3.42,3.38,3.38,36.27,47.46,-0.61,,2.58,-0.53,2.27,24.72,22.70,22.71,-18.81,-18.56,-7.79,12.70,23.30,21.17,-5.31,-10.65,-4.42,16.79,17.50,17.45,-132.33,-32.77,-39.18,-25.93,21.56,5.91,,,,,,,-1.95,7.79,20.07,-7.69,15.19,18.03
000088,Shenzhen Yan Tian Port Holdings Co.Ltd.,Industrials,China,SZSE,1627.70,4.89,-7.18,-7.01,-8.56,-0.76,-45.75,38.16,-0.25,-11.50,3.28,5.11,5.17,5.20,5.24,5.28,28.39,34.61,,0.61,27.99,7.04,18.99,19.10,12.35,6.54,204.52,-11.17,3.82,12.98,2.84,-1.97,63.91,1.50,4.66,12.93,6.50,1.60,17.79,13.30,0.95,5.57,0.68,0.79,,,,,,,4.82,13.09,10.44,9.20,10.20,8.24
000089,Shenzhen Airport Co. Ltd.,Industrials,China,SZSE,2051.68,6.76,-7.65,-7.65,-12.44,-24.16,-23.92,79.57,-8.80,-5.32,6.02,6.81,7.02,7.12,7.16,7.31,27.60,32.61,,,10.31,-6.81,-2.80,1.71,1.53,3.54,-490.95,-75.85,-61.88,-42.90,-29.35,-25.63,45.34,-44.79,-33.41,-19.79,-10.95,-11.75,-222.68,-75.92,-62.78,-42.80,-25.41,-25.54,,,,,,,-0.55,-0.87,0.64,2.14,6.12,5.90
000090,Shenzhen Tagen Group Co. Ltd.,Industrials,China,SZSE,1567.95,5.67,1.95,-3.01,14.43,26.60,-5.30,167.94,8.17,-1.08,10.35,6.59,6.37,6.11,5.94,5.94,37.00,45.37,-7.03,5.82,35.88,25.96,31.60,30.24,23.54,20.70,27.53,26.21,31.34,34.23,30.07,23.70,6.27,12.56,25.05,25.77,22.18,19.05,30.09,25.06,35.24,34.06,24.31,25.27,,,,,,,11.87,10.85,10.26,13.49,18.28,14.77
000096,Shenzhen Guangju Energy Co. Ltd.,Energy,China,SZSE,698.58,8.94,1.25,-1.00,-2.83,-7.98,-36.30,129.99,-2.73,-8.61,8.68,9.19,9.05,8.97,8.94,9.05,38.14,46.05,,,31.81,-0.10,-0.70,12.34,7.01,1.03,85.77,-2.67,4.89,-2.74,22.23,-1.60,24.64,-1.70,3.05,-0.37,6.71,5.73,-47.94,-26.37,-14.34,-25.39,7.06,-3.18,,,,,,,2.13,4.56,6.60,5.92,7.72,5.85
000099,CITIC Offshore Helicopter Co. Ltd.,Industrials,China,SZSE,926.52,8.07,-5.72,-0.18,20.29,11.56,-26.56,-0.72,3.71,-5.76,-0.07,7.33,7.60,7.63,7.59,7.44,36.14,35.25,-18.41,0.99,7.85,3.56,5.63,7.48,3.30,5.47,1.15,1.33,11.35,22.77,3.80,7.31,-5.77,2.47,7.51,13.53,1.14,4.06,12.88,7.96,17.88,23.46,2.86,5.90,,,,,,,37.00,20.81,15.84,11.10,8.16,10.64
000100,TCL Technology Group Corporation,Consumer Discretionary,China,SZSE,8717.39,4.31,-27.72,-27.60,-44.39,37.35,38.20,177.95,11.15,6.37,10.75,4.70,5.17,5.47,5.89,6.27,32.29,37.07,-12.10,3.48,113.05,47.66,66.20,8.95,7.14,10.42,427.38,551.21,154.27,74.48,34.85,35.93,204.16,93.84,17.56,11.31,8.34,12.48,129.19,96.01,42.60,44.40,17.86,25.80,,,,,,,16.26,-9.75,-6.30,2.75,3.83,7.91
000150,Yihua Healthcare Co. Ltd.,Health Care,China,SZSE,177.96,1.37,-66.91,-61.30,-66.99,-71.52,-88.91,-34.68,-34.18,-35.56,-4.16,2.24,2.70,2.90,3.05,3.32,56.23,51.84,0.08,,-14.55,-13.71,-15.40,0.58,35.68,28.93,200.10,123.21,-1.17,16.85,67.13,31.67,-3.40,-19.00,-32.15,-8.61,28.65,17.77,9.97,-34.14,56.65,-1.74,56.38,56.22,,,,,,,39.90,101.06,86.17,72.09,3.46,4.01
000151,China National Complete Plant Import & Export Corporation Limited,Industrials,China,SZSE,614.13,12.30,44.54,39.46,68.49,19.23,-30.11,106.94,6.03,-6.91,7.53,11.25,10.31,9.70,9.29,8.99,62.40,80.56,-6.28,,21.29,35.08,19.34,4.09,-2.28,7.60,-157.35,193.64,28.25,9.24,-6.17,17.83,42.70,3.59,18.00,11.13,1.86,18.62,-102.89,-4.55,-54.28,-39.81,-31.56,-3.17,,,,,,,-22.16,-29.86,-22.47,-13.99,-10.32,-5.86
000153,Anhui Fengyuan Pharmaceutical Co. Ltd.,Health Care,China,SZSE,372.33,8.06,-31.91,-31.39,-16.25,33.33,-17.32,18.07,10.05,-3.73,1.67,8.44,9.36,9.82,9.83,9.60,50.69,42.68,,1.24,5.43,3.99,5.13,11.48,10.88,8.70,18.61,14.84,4.90,12.18,12.31,21.30,-8.51,-7.71,-3.50,14.42,12.88,13.13,10.49,19.00,23.44,20.11,15.82,26.42,,,,,,,9.02,7.42,5.93,5.94,5.38,9.46
000155,Sichuan New Energy Power Company Limited,Industrials,China,XSEC,5178.96,23.71,-10.63,3.45,32.68,465.87,,,78.11,,,20.90,22.39,24.21,23.56,21.89,69.79,58.51,-1.84,,18.54,46.60,1.05,16.96,26.68,8.29,25.49,70.67,90.29,60.50,10.74,24.40,21.17,62.63,42.29,52.57,38.82,24.62,27.60,25.79,4.15,-17.70,-19.63,4.71,,,,,,,-207.79,-84.09,-69.86,-52.20,-27.91,-23.65
000156,Wasu Media Holding Co.Ltd,Communication Services,China,SZSE,2119.14,7.30,-13.71,-12.26,0.70,-23.50,-42.58,,-8.53,-10.49,,7.89,7.98,7.85,7.73,7.74,30.41,37.58,0.00,2.33,11.96,10.18,35.16,22.45,19.68,20.69,-9.99,-9.10,4.28,3.62,7.17,15.03,10.47,6.85,24.91,14.74,15.14,16.90,7.48,7.76,12.07,8.53,13.07,22.49,,,,,,,4.31,4.50,9.12,6.36,33.70,36.77
000157,Zoomlion Heavy Industry Science and Technology Co. Ltd.,Industrials,China,SZSE,6771.43,5.69,-16.40,-19.87,-27.52,12.61,57.24,-19.61,4.04,9.46,-2.16,6.34,6.69,6.92,7.21,7.75,35.09,30.61,-0.10,5.62,3.10,24.50,32.75,36.02,14.61,3.78,-19.92,9.00,27.15,29.65,24.12,-4.53,-14.49,11.20,26.97,35.19,12.29,0.60,-13.88,19.76,45.87,46.36,40.02,-2.49,,,,,,,23.33,22.86,15.49,10.58,4.71,4.78
000158,Shijiazhuang ChangShan BeiMing Technology Co.Ltd,Consumer Discretionary,China,SZSE,1320.15,5.58,-19.36,-17.21,-41.69,3.91,-50.77,107.96,1.29,-13.20,7.59,6.13,6.39,6.58,6.92,7.27,45.34,47.42,0.07,,10.10,7.33,4.06,-0.17,7.48,8.75,17.88,96.18,-3.51,10.96,-0.21,14.67,16.16,19.57,8.37,10.83,59.13,16.49,29.31,13.83,-11.02,-17.84,27.22,8.62,,,,,,,5.97,0.66,-1.67,0.80,6.08,4.29
000159,Xinjiang International Industry Co.Ltd,Energy,China,SZSE,507.93,7.14,9.34,9.01,5.00,0.96,5.32,-5.29,0.32,1.04,-0.54,6.13,6.24,6.28,6.61,6.55,47.08,44.18,,,102.47,61.17,26.61,16.40,-0.71,-1.00,86.20,18.84,23.29,11.98,3.72,-15.26,-36.32,21.96,-23.44,-10.75,-12.31,-18.97,-68.82,-4.63,-22.71,-4.71,-19.75,-21.91,,,,,,,-35.02,-19.19,-12.54,-8.05,-5.43,-2.89
000166,Shenwan Hongyuan Group Co. Ltd.,Financials,China,SZSE,13939.94,4.04,-21.09,-19.68,-7.36,-15.38,-26.04,,-5.41,-5.85,,4.27,4.52,4.75,4.74,4.73,30.23,25.07,-11.45,2.48,17.55,18.29,30.66,18.11,13.30,21.23,,,,,,,16.06,18.42,41.10,25.29,15.51,25.07,21.02,28.01,31.21,11.68,10.47,18.85,,,,,,,7.58,6.93,11.10,12.75,17.07,19.68
000301,Jiangsu Eastern Shenghong Co. Ltd.,Materials,China,SZSE,15708.96,17.85,-6.79,-5.17,-28.44,239.73,,,50.27,,,15.57,17.17,19.59,21.04,20.33,63.55,53.38,-4.91,0.84,53.48,44.16,30.52,30.09,,,315.83,79.43,45.00,36.71,,,232.41,67.66,40.17,35.33,,,492.66,67.79,67.59,33.01,,,,,,,,,16.33,41.67,19.81,31.03,,
000333,Midea Group Co. Ltd.,Consumer Discretionary,China,SZSE,56115.97,55.20,-22.79,-20.85,-19.93,9.25,48.76,,2.99,8.26,,57.90,63.03,64.72,65.73,67.64,36.14,36.89,3.37,3.08,20.06,10.75,9.53,16.49,13.38,9.79,4.55,-1.58,4.49,11.03,10.11,11.98,13.75,-2.44,2.22,11.99,11.34,11.52,4.96,8.64,12.20,14.24,15.37,23.46,,,,,,,10.04,17.33,28.31,10.47,13.40,30.08
000338,Weichai Power Co. Ltd.,Industrials,China,SZSE,14674.66,11.86,-33.71,-29.91,-28.55,4.91,104.10,164.98,1.61,15.32,10.22,12.71,14.22,14.76,15.58,15.91,39.09,36.11,-13.96,3.52,3.17,8.05,8.52,16.91,14.35,12.99,2.46,-5.00,-2.24,21.24,13.49,5.59,2.73,1.53,3.48,13.60,12.69,11.44,0.28,0.82,2.25,30.54,9.19,5.16,,,,,,,812.16,265.35,56.95,10.69,14.10,2.50
000400,XJ Electric Co. Ltd.,Industrials,China,SZSE,3378.50,22.64,-12.84,-7.22,76.90,156.51,30.54,225.81,36.85,5.47,12.52,18.79,21.17,21.05,20.06,18.91,66.81,60.62,-0.96,0.44,7.14,5.11,13.43,4.53,5.29,10.64,2.34,29.31,43.00,-1.85,-5.54,9.05,9.32,11.58,19.85,2.23,-2.07,5.68,1.17,24.08,53.66,-3.57,-5.32,16.56,,,,,,,9.57,5.66,5.87,4.75,6.37,13.41
000401,Tangshan Jidong Cement Co.Ltd.,Materials,China,SZSE,3756.98,9.55,-14.40,-14.61,-15.60,-41.53,-31.07,-13.95,-16.37,-7.16,-1.49,11.08,11.43,11.75,11.90,12.28,31.49,33.71,-8.26,7.85,2.42,2.62,4.93,24.12,12.77,8.73,-27.63,-15.82,-3.88,58.45,35.82,7.29,-17.72,-13.56,-9.42,22.86,14.29,5.66,-1.40,2.01,13.86,121.35,87.33,6.30,,,,,,,112.95,61.32,26.59,29.50,16.74,10.49
000402,Financial Street Holdings Co. Ltd.,Real Estate,China,SZSE,2353.28,5.32,-5.51,-8.26,-18.22,-25.93,-47.81,7.23,-9.51,-12.18,0.70,5.90,5.86,5.87,5.92,6.08,37.69,45.36,,0.56,33.30,-3.95,2.99,4.00,1.32,9.62,-16.07,-43.93,-32.72,-6.25,-7.84,0.63,-12.10,-34.99,-25.50,-5.65,-5.44,1.01,-34.25,-30.91,-20.49,-10.14,-7.92,-2.03,,,,,,,1.96,3.46,5.21,6.15,6.58,7.70
000403,Pacific Shuanglin Bio-pharmacy Co. LTD,Health Care,China,SZSE,2242.19,20.67,-26.07,-23.27,-45.55,35.59,20.15,,10.67,3.69,,21.22,23.34,24.98,26.44,27.85,44.98,49.39,-0.14,0.27,87.80,46.74,31.87,28.57,22.02,15.64,89.15,49.85,53.94,40.43,20.05,10.22,77.13,37.99,25.57,23.64,19.66,11.39,110.29,56.12,69.73,50.83,18.03,25.39,,,,,,,290.17,116.94,83.28,50.04,38.79,45.52
000404,Changhong Huayi Compressor Co. Ltd.,Industrials,China,SZSE,687.03,6.67,46.47,49.01,84.16,67.11,-6.20,67.67,18.65,-1.27,5.30,4.93,4.80,4.65,4.49,4.41,48.32,62.50,,2.25,26.27,17.32,13.99,13.64,9.48,9.41,-45.42,110.21,-8.72,-14.31,-11.12,3.42,-8.11,4.40,1.22,2.89,0.00,7.98,59.81,146.06,36.98,-5.97,-0.13,19.74,,,,,,,4.86,5.89,4.50,6.47,7.38,21.14
000407,Shandong Shengli Co. Ltd.,Utilities,China,SZSE,470.19,3.61,-17.92,-16.03,-13.44,-1.02,-58.31,-29.68,-0.34,-16.04,-3.46,3.83,3.98,4.12,4.16,4.18,38.37,38.44,,0.97,-1.06,-7.73,-0.89,11.41,6.78,7.11,-55.23,-26.69,-17.72,-2.11,18.50,19.09,-15.02,-9.19,-3.60,19.92,16.35,12.72,-22.68,-9.19,2.38,-17.77,16.98,31.21,,,,,,,17.65,12.63,11.70,-2.29,-0.32,1.92
000408,Zangge Mining Company Limited,Materials,China,XSEC,8269.47,35.96,,,,,,,,,,,,,,,45.60,45.60,,,90.31,33.96,10.56,6.83,4.38,12.52,324.90,66.85,15.17,7.03,7.72,12.70,249.35,35.91,5.13,2.62,2.24,10.37,523.60,115.18,18.85,9.38,7.56,19.58,,,,,,,18.99,9.34,8.38,10.07,29.02,25.28
000409,Yunding Technology Co.Ltd.,Materials,China,SZSE,398.49,5.27,-20.75,-18.80,-0.94,-2.59,-31.20,,-0.87,-7.20,,5.88,6.07,5.81,5.64,5.52,48.49,51.28,0.30,,-76.51,-54.80,-45.06,-25.52,6.94,5.82,-13.44,-47.96,-37.59,106.82,45.46,-8.71,1.04,43.61,19.95,-3.79,11.12,1.17,-76.17,-80.18,-17.18,-38.09,-7.89,-16.47,,,,,,,1.09,253.01,58.06,-1.10,4.72,1.96
000410,Shenyang Machine Tool Co. Ltd.,Industrials,China,XSEC,1171.37,4.70,-6.75,-1.67,12.71,-23.08,-44.11,,-8.37,-10.97,,4.61,4.72,4.72,4.69,4.59,36.04,36.20,,,26.48,30.20,-30.29,-22.92,-19.59,-15.91,-21.11,-73.99,112.06,-3.02,-3.04,3.16,-68.47,-84.41,-69.35,-51.03,-43.88,-33.22,19.45,-46.25,3.08,-9.26,65.32,23.48,,,,,,,846.11,3.10,-3.30,9.38,-13.08,-4.76
000411,Zhejiang Int'l Group Co.Ltd.,Health Care,China,SZSE,455.90,10.05,-16.43,-16.77,-4.81,-6.20,-42.04,46.04,-2.11,-10.32,3.86,10.82,11.10,10.91,10.82,10.99,46.17,51.14,-1.34,1.99,6.89,4.24,9.26,9.15,9.60,12.11,17.14,7.46,12.69,12.33,12.31,13.06,12.20,3.10,8.79,12.33,11.53,13.25,7.06,5.39,21.37,14.08,14.40,-1.09,,,,,,,13.77,12.74,31.46,20.46,18.75,16.99
000413,Tunghsu Optoelectronic Technology Co. Ltd.,Information Technology,China,SZSE,1465.40,1.80,-20.00,-16.67,-16.28,-63.64,-83.59,-40.20,-28.60,-30.31,-5.01,1.88,1.97,2.02,2.05,2.04,33.51,32.34,2.12,,-20.10,-43.32,-41.56,-5.90,19.69,49.00,102.18,25.89,-20.39,-0.76,30.75,63.41,3.30,-55.57,-52.50,-25.55,-0.56,30.71,-17.71,35.58,8.98,16.52,29.08,72.72,,,,,,,-11.69,-14.88,-11.31,-2.50,15.34,56.85
000415,Bohai Leasing Co. Ltd.,Industrials,China,SZSE,1944.13,2.13,-26.80,-25.26,-9.75,-46.62,-68.60,-29.38,-18.86,-20.66,-3.42,2.25,2.45,2.53,2.53,2.50,37.88,36.46,,,-2.29,-16.91,-13.43,2.01,21.51,29.23,35.26,-16.64,-10.49,4.04,20.04,24.66,8.82,-15.26,-11.81,3.12,18.51,24.17,-84.01,-18.36,-18.54,-11.56,4.37,9.33,,,,,,,-6.96,-22.04,-13.27,-4.38,10.39,6.98
000416,Minsheng Holdings Co.Ltd,Financials,China,SZSE,278.65,3.54,-9.43,-9.66,-4.59,-39.58,-53.88,-31.98,-15.45,-14.33,-3.78,3.90,3.92,3.97,3.93,3.99,52.12,58.36,,0.85,-25.77,-17.39,-11.25,-29.75,-26.22,-22.12,-39.85,-24.98,-17.92,3.93,0.83,-6.85,-25.07,-13.36,-11.16,-29.72,-10.08,-6.84,-61.14,-30.77,-12.02,-3.95,-23.44,-8.17,,,,,,,-0.37,0.75,0.95,0.45,-1.17,2.13
000417,Hefei Department Store Group Co.Ltd,Consumer Discretionary,China,SZSE,495.15,4.29,-1.44,-3.19,-2.10,-9.23,-44.15,-42.73,-3.18,-10.98,-5.42,4.58,4.52,4.46,4.44,4.50,28.51,36.36,,1.40,0.13,-23.78,-15.97,-8.23,-6.27,-2.95,37.01,-10.26,-10.25,-7.48,-7.25,-5.55,7.08,-4.70,-1.95,0.13,-0.51,3.13,31.95,6.45,-6.95,-8.56,-9.58,-9.75,,,,,,,5.85,4.86,2.79,3.54,3.89,4.64
000419,Changsha Tongcheng Holdings Co.Ltd,Consumer Discretionary,China,SZSE,387.76,4.82,5.24,-7.84,13.21,12.13,-24.55,15.05,3.89,-5.47,1.41,5.08,5.04,4.85,4.75,4.70,45.67,60.51,-0.59,3.11,0.48,-20.01,-16.08,-9.62,-8.54,-4.68,31.95,-7.81,-7.38,9.15,3.09,-0.82,-4.18,-12.13,-9.64,-3.02,-2.87,-1.68,-23.55,-10.90,-0.70,6.25,-0.47,-4.36,,,,,,,-4.68,2.45,3.76,11.05,8.29,7.79
000420,Jilin Chemical Fibre Stock Co.Ltd,Materials,China,SZSE,1543.52,4.81,-8.73,-1.03,48.46,84.29,39.02,215.41,22.58,6.80,12.16,4.55,4.89,4.79,4.51,4.25,63.35,59.58,-3.28,,43.22,15.35,11.79,20.75,19.36,4.45,522.81,-36.20,-23.23,20.47,0.40,-7.02,61.58,-22.84,-12.40,13.48,58.35,20.77,-44.61,19.22,-0.81,31.79,35.20,-7.89,,,,,,,-4.44,-0.44,0.97,1.17,18.21,24.79
000421,Nanjing Public Utilities Development Co. Ltd.,Industrials,China,SZSE,402.27,4.70,-2.83,-2.03,1.06,7.58,-29.04,1.31,2.46,-6.62,0.13,4.87,4.86,4.82,4.82,4.91,38.65,46.62,,2.13,-47.53,-0.07,0.76,-1.66,-1.67,8.86,-76.36,3.29,-6.06,10.63,17.41,0.57,-60.54,4.70,-2.79,-0.30,1.00,88.75,-56.17,-1.27,-11.68,-12.52,-12.41,1.08,,,,,,,2.70,5.31,4.50,3.95,6.49,14.97
000422,Hubei Yihua Chemical Industry Co. Ltd.,Materials,China,SZSE,2721.37,20.48,-3.89,2.76,108.77,532.10,225.08,71.35,84.79,26.56,5.53,20.31,20.49,21.73,20.05,17.71,79.91,63.61,,,34.56,14.38,13.48,4.08,0.28,0.43,402.19,125.11,39.46,54.74,12.80,4.63,199.66,40.15,14.76,25.72,5.94,3.20,1255.00,208.94,80.06,4.66,75.15,6.73,,,,,,,-5940.61,207.45,62.62,-16.04,-12.53,-7.55
000423,Dong-E-E-Jiao Co.Ltd.,Health Care,China,SZSE,3743.59,39.28,-19.43,-4.34,13.03,16.35,-36.44,13.51,5.17,-8.66,1.27,33.84,36.66,37.28,36.42,36.21,42.74,38.77,0.51,0.78,12.89,13.84,-19.35,-9.43,-0.58,3.39,954.18,1.50,-35.11,-21.01,-11.29,-4.09,33.20,25.63,-23.02,-12.16,-2.45,1.93,917.43,-1.59,-40.44,-24.97,-14.93,-6.43,,,,,,,2.96,0.07,-4.21,3.19,7.70,11.31
000425,XCMG Construction Machinery Co. Ltd.,Industrials,China,SZSE,6190.88,5.34,-10.85,-11.44,-14.01,16.03,42.57,30.06,5.08,7.34,2.66,5.29,5.53,5.72,5.87,6.03,31.85,28.08,5.10,,14.01,19.37,23.83,37.93,20.17,9.85,20.60,26.12,45.26,109.10,26.75,3.08,8.70,14.11,22.69,32.78,14.08,6.92,50.57,24.53,40.01,93.20,45.17,5.21,,,,,,,6.81,4.03,6.06,12.32,9.26,9.20
000426,Inner Mongolia Xingye Mining Co. Ltd.,Materials,Mongolia,SZSE,1808.10,6.65,-8.15,-9.52,-17.60,30.14,-28.08,5.35,9.17,-6.37,0.52,7.18,7.32,7.46,7.83,7.81,48.09,48.79,,,113.65,51.63,-6.26,18.34,8.17,18.06,393.62,144.70,-20.41,21.42,39.67,23.59,119.66,53.29,-14.01,17.62,23.43,56.89,-234.05,55.28,13.04,22.47,6.27,2.78,,,,,,,19.26,6.69,13.58,15.17,7.82,34.43
000428,Huatian Hotel Group Co.Ltd.,Consumer Discretionary,China,SZSE,661.99,4.39,39.37,25.43,61.99,54.58,-12.38,-7.21,15.61,-2.60,-0.75,3.88,3.69,3.56,3.44,3.36,62.97,75.89,,,15.28,-26.86,-14.72,-9.96,-12.51,-9.63,-29.61,173.50,4.51,5.70,45.79,-2.69,227.34,-57.28,-41.49,-29.13,-25.20,-19.53,-116.41,29.49,-43.92,-21.83,-2.26,-3.71,,,,,,,4.15,-10.49,-5.39,-6.25,7.22,1.79
000429,Guangdong Provincial Expressway Development Co. Ltd.,Industrials,China,SZSE,2166.12,7.43,7.83,6.96,16.66,11.33,22.26,272.81,3.64,4.10,14.05,7.91,7.73,7.60,7.46,7.43,23.00,28.95,,7.67,39.51,2.85,18.00,13.36,20.24,17.24,62.67,4.57,21.16,18.69,34.21,28.02,57.82,4.52,20.08,16.82,27.72,22.33,95.93,7.58,0.46,11.17,27.02,22.87,,,,,,,14.19,-9.11,-3.11,1.02,8.22,7.93
000430,Zhang Jia Jie Tourism Group Co. Ltd,Consumer Discretionary,China,SZSE,397.81,6.64,16.70,15.28,25.28,12.93,-36.58,-33.82,4.13,-8.70,-4.04,6.28,6.12,5.93,5.84,5.78,51.92,61.92,,,17.44,-31.64,-24.86,-19.62,-11.94,-9.79,29.33,145.94,62.88,6.13,6.62,1.03,105.07,-41.40,-33.36,-28.50,-18.54,-14.93,46.61,249.67,72.35,17.19,12.17,4.19,,,,,,,33.61,9.66,9.32,14.37,9.06,12.12
000488,Shandong Chenming Paper Holdings Limited,Materials,China,SZSE,1769.57,5.39,-25.55,-25.14,-33.67,9.33,-37.38,177.17,3.01,-8.93,10.72,5.93,6.35,6.64,6.92,7.41,34.22,32.19,-1.70,3.43,7.43,4.23,4.57,7.59,8.13,6.41,13.53,-1.96,-4.62,3.48,20.31,20.40,9.76,0.65,-4.40,1.84,10.95,10.88,20.65,11.66,-6.29,0.66,22.28,13.00,,,,,,,-2.90,-3.87,-2.11,1.55,4.81,3.83
000498,Shandong Hi-Speed Road and Bridge Group Co. Ltd.,Industrials,China,SZSE,2436.58,10.55,72.99,52.29,82.13,118.74,46.31,,29.78,7.90,,9.33,8.64,8.08,7.72,7.32,57.76,67.63,3.71,1.18,67.03,52.94,55.59,47.83,35.55,22.87,97.42,74.52,52.65,41.39,35.29,30.33,89.49,71.14,61.93,43.27,30.09,21.84,59.48,88.62,47.06,37.80,31.66,29.34,,,,,,,54.48,34.03,34.71,30.47,25.61,22.36
000501,Wushang Group Co. Ltd.,Consumer Discretionary,China,SZSE,1209.77,10.63,2.77,-0.90,-10.43,5.49,-33.95,6.65,1.80,-7.95,0.64,10.46,10.51,10.47,10.57,10.76,29.07,36.02,,1.51,-6.71,-36.65,-26.17,-16.63,-11.80,-5.64,49.04,-17.59,-10.77,-4.68,1.71,4.82,21.90,-9.45,-6.14,-3.65,-1.26,2.43,37.45,-21.63,-10.51,-5.37,1.90,8.55,,,,,,,-2.68,9.24,35.31,-1.12,24.34,15.44
000503,China Reform Health Management and Services Group Co. Ltd.,Health Care,China,SZSE,1181.51,8.80,-47.93,-38.33,20.22,-48.05,-64.70,55.75,-19.60,-18.20,4.53,9.67,10.82,9.77,9.25,9.06,59.01,55.32,-0.57,,21.77,39.42,38.29,3.09,3.76,4.48,13.44,-7.92,-8.49,7.28,17.05,9.13,11.09,0.64,-17.81,-13.89,-13.59,-7.67,-27.53,217.63,-2.17,44.38,32.15,25.60,,,,,,,-20.17,-32.11,-14.02,-11.61,-8.71,-5.69
000504,NanHua Bio-medicine Co. Ltd,Health Care,China,SZSE,712.42,15.45,-16.94,-20.28,-26.74,42.13,-29.64,184.01,12.42,-6.78,10.99,15.61,16.21,16.73,17.49,17.65,51.98,58.07,0.10,,-10.79,8.05,17.98,18.42,35.82,5.59,-206.97,34.53,10.02,24.50,0.61,-3.13,15.28,17.17,22.38,38.50,55.93,19.72,-334.54,0.85,-18.39,-2.54,-4.37,-4.37,,,,,,,-42.14,36.64,-53.45,-21.51,-6.46,-17.12
000505,Hainan Jingliang Holdings Co. Ltd.,Consumer Staples,China,SZSE,847.77,8.40,14.60,8.95,21.21,34.19,-13.31,176.32,10.26,-2.81,10.69,9.49,8.72,8.33,8.05,7.94,50.46,66.38,-0.02,,34.56,25.74,16.66,6.16,74.48,48.01,30.66,20.58,10.01,13.16,21.63,31.64,12.14,7.63,3.25,-3.64,46.06,23.72,10.61,23.83,6.78,0.71,2.38,15.24,,,,,,,10.13,13.64,11.99,24.77,106.10,21.49
000506,Zhongrun Resources Investment Corporation,Materials,China,XSEC,387.72,2.82,-12.15,-28.24,4.06,-19.43,-67.77,,-6.94,-19.48,,3.11,3.27,3.26,3.28,3.10,63.20,58.96,,,113.25,32.62,22.22,2.22,14.23,-3.74,-307.39,-32.92,-13.97,-8.76,-24.13,-21.48,-23.05,95.69,98.30,-19.90,24.63,-16.80,-73.80,166.31,45.18,71.16,-7.12,-5.33,,,,,,,-20.54,-39.57,-28.21,-22.89,-16.38,-11.21
000507,Zhuhai Port Co.Ltd.,Industrials,China,SZSE,759.53,5.58,-13.62,-11.99,-6.53,-7.43,-51.77,29.29,-2.54,-13.56,2.60,5.95,6.10,6.23,6.40,6.33,40.77,41.42,1.23,,80.50,38.60,34.63,28.79,16.90,30.25,77.84,56.32,31.29,28.30,25.84,38.63,79.82,44.22,29.86,22.13,19.45,29.73,69.60,41.73,38.24,33.74,59.28,4.32,,,,,,,-18.05,-22.58,4.13,4.57,4.37,6.85
000509,Huasu Holdings Co.Ltd,Industrials,China,SZSE,616.21,3.88,33.33,2.65,23.57,47.53,-34.01,47.61,13.83,-7.97,3.97,3.98,3.78,3.62,3.50,3.37,46.08,48.51,-6.06,,488.19,104.97,-37.54,30.17,3.82,-2.19,-123.97,-59.91,-49.86,-47.88,-24.94,-20.24,161.09,10.59,20.82,46.40,9.96,6.84,-174.67,-79.12,-52.81,-39.79,-26.96,-25.88,,,,,,,-51.25,-14.13,90.40,14.82,7.87,-9.54
