Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
MEQ,Mainstreet Equity Corp.,Real Estate,Canada,TSX,885.51,123.50,2.75,-3.88,20.09,123.53,233.78,344.08,30.69,27.21,16.05,125.75,125.58,121.66,118.39,112.59,26.24,29.44,,,6.78,7.80,11.40,9.78,8.48,10.89,6.30,7.47,11.66,9.40,7.51,10.36,5.18,6.48,10.65,8.85,7.21,10.11,229.01,96.04,45.83,67.37,19.04,10.63,,,,,,,26.04,16.85,13.34,13.18,9.91,11.24
MFC,Manulife Financial Corporation,Financials,Canada,TSX,32333.78,22.03,-6.11,-12.87,-3.94,6.37,9.44,199.65,2.07,1.82,11.58,24.30,24.71,24.67,24.66,24.67,23.55,26.80,0.87,5.76,-22.41,-12.31,17.10,2.89,1.69,1.79,16.78,10.98,10.98,16.42,8.07,16.75,71.41,12.44,49.53,10.72,7.46,15.11,24.99,12.40,12.52,17.36,9.52,48.34,,,,,,,16.53,12.03,11.08,9.18,8.24,9.85
MFG,Mayfair Gold Corp.,Materials,Canada,TSXV,68.50,1.05,15.38,20.69,1.94,,,,,,,1.27,1.15,1.03,1.00,1.08,66.58,59.75,-5.16,,,,,,,,373.85,561.68,,,,,,,,,,,215.26,490.73,,,,,,,,,,,56.46,1336.41,,,,
MFI,Maple Leaf Foods Inc.,Consumer Staples,Canada,TSX,2414.83,25.35,-12.10,-10.85,4.33,-7.03,-13.68,172.35,-2.40,-2.90,10.52,27.68,28.44,28.47,28.05,27.72,29.46,32.56,-0.28,3.00,5.05,7.10,8.95,6.29,5.26,-0.79,-7.48,16.86,-5.09,-7.77,10.70,-3.85,-6.26,5.60,6.10,2.21,17.10,-1.51,-9.23,17.38,0.48,-10.76,-24.12,2.27,,,,,,,7.79,3.76,3.33,-7.96,-6.76,28.80
MG,Magna International Inc.,Consumer Discretionary,Canada,TSX,16350.59,72.83,-27.84,-33.90,-32.23,25.83,36.32,343.83,7.94,6.38,16.05,77.88,86.12,90.32,92.63,96.48,36.46,42.85,4.20,3.08,11.01,-4.13,-3.89,-0.11,0.75,2.34,28.85,-10.33,-12.19,-6.39,-3.61,4.40,15.88,-2.47,-5.53,-0.67,0.60,4.50,100.00,-7.38,-12.96,-5.71,-3.06,4.05,,,,,,,4.86,4.95,4.15,5.00,3.63,2.87
MGA,Mega Uranium Ltd.,Energy,Canada,TSX,50.81,0.1850,-27.45,-41.27,-7.50,85.00,2.78,-2.63,22.71,0.55,-0.27,0.284,0.286,0.295,0.287,0.281,82.51,80.33,-2.13,,,,,,,,31.88,2.07,-1.46,-1.59,-18.38,-31.73,,,,,,,-657.57,87.60,37.89,95.54,8.53,-16.48,,,,,,,165.79,75.97,29.65,19.25,13.79,-2.05
MGG,Minaurum Gold Inc.,Materials,Canada,TSXV,53.44,0.1900,-41.54,-35.59,-40.63,-62.75,-34.48,72.73,-28.00,-8.10,5.61,0.299,0.297,0.309,0.306,0.322,98.63,85.80,-13.68,,,,,,,,31.13,12.53,22.56,35.90,15.42,4.50,,,,,,,39.95,17.30,26.93,37.62,14.98,5.42,,,,,,,26.75,-5.99,20.69,9.99,21.37,2.13
MGM,Maple Gold Mines Ltd.,Materials,Canada,TSXV,42.53,0.1650,-55.41,-49.23,-57.14,83.33,-37.74,-25.00,22.35,-9.03,-2.83,0.256,0.283,0.294,0.301,0.315,68.74,67.54,-13.47,,,,,,,,15.71,26.08,-5.53,15.88,36.36,20.71,,,,,,,32.77,27.17,1.45,14.42,37.23,10.55,,,,,,,-6.26,132.20,70.90,32.82,52.73,-3.18
MGR,Magna Gold Corp.,Materials,Canada,TSXV,21.14,0.300,-60.00,-61.04,-70.59,11.11,,,3.57,,,0.53,0.60,0.67,0.72,0.76,80.37,96.63,,,165.90,,,,,,-198.58,,,,,,599.06,,,,,,-179.53,,,,,,,,,,,,54.39,,,,,
MGRO,MustGrow Biologics Corp.,Health Care,Canada,CNSX,106.57,2.82,-29.32,-22.74,65.88,840.00,,,110.76,,,3.34,3.43,3.54,3.34,3.08,81.19,66.31,-6.14,,,,86.00,-34.78,,,-14.76,41.94,45.11,78.87,,,1.62,60.34,64.64,16.79,,,-7.43,42.07,17.40,77.83,,,,,,,,,263.73,67.03,159.21,52.72,,
MHUB,Minehub Technologies Inc.,Information Technology,Canada,TSXV,13.50,0.310,-68.04,-65.56,,,,,,,,0.63,0.75,0.86,,,120.37,128.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIM,MiMedia Holdings Inc.,Information Technology,United States,TSXV,5.46,0.2000,,,,,,,,,,,,,,,169.97,169.97,-86.01,,-33.66,17.78,-34.64,,,,77.23,14.72,-16.19,,,,-33.66,17.78,-34.22,,,,75.43,3.80,-19.10,,,,,,,,,,-41.80,-23.04,-47.27,,,
MIMI,Mimi's Rock Corp.,Consumer Staples,Canada,TSXV,6.53,0.1600,-28.89,-33.33,-48.39,-83.84,,,-45.59,,,0.251,0.275,0.315,0.363,0.369,125.16,140.01,,,-8.99,1.76,27.35,,,,-79.71,-27.43,-26.68,,,,-7.23,2.45,29.51,,,,-320.15,18.86,74.44,,,,,,,,,,2.70,-4.24,-13.66,,,
MIN,Excelsior Mining Corp.,Materials,United States,TSX,33.77,0.1600,-60.98,-63.22,-72.88,-82.42,-84.16,-27.27,-43.92,-30.78,-3.13,0.286,0.336,0.365,0.406,0.442,64.22,67.51,-0.23,,,,,,,,-33.57,-21.36,-22.62,6.24,0.25,1.47,-66.16,21.15,-49.33,-19.83,,,201.05,59.83,71.31,70.05,40.56,28.72,,,,,,,-606.89,16.84,-8.86,14.12,22.03,24.16
MINE,Inomin Mines Inc.,Materials,Canada,TSXV,1.69,0.0750,-44.44,-46.43,-31.82,114.29,25.00,,28.66,4.55,,0.1496,0.1404,0.1303,0.1270,0.1265,335.90,434.30,-21.66,,,,,,,,7.57,-3.67,-0.84,42.61,,,25.57,-38.66,,,,,-42.91,-24.95,-21.59,18.12,,,,,,,,,223.02,39.82,15.63,64.63,,
MIR,MedMira Inc.,Health Care,Canada,TSXV,67.27,0.1250,-37.50,-43.18,4.17,1150.00,400.00,150.00,131.02,37.90,9.58,0.1220,0.1420,0.1386,0.1384,0.1422,97.28,105.53,-2.99,,133.33,101.64,53.85,-1.02,-2.32,8.95,-85.83,-62.30,-53.57,-47.18,-34.52,-20.63,539.89,248.57,96.45,18.43,23.15,5.49,-66.96,-43.36,-35.42,-33.40,-21.97,-18.02,,,,,,,1.04,7.85,11.32,15.46,12.98,-1.93
MIRL,Minera IRL Limited,Materials,Peru,CNSX,17.10,0.0900,20.00,20.00,20.00,12.50,,,4.00,,,0.0874,0.0857,0.0856,0.0932,0.1025,131.38,96.29,,,13.69,18.29,15.37,8.79,5.84,-1.75,-14.88,172.92,22.36,64.92,112.48,-6.92,-5.51,41.81,36.19,13.78,10.73,-5.78,-101.73,-81.72,-59.96,-48.32,-49.10,-27.64,,,,,,,1.82,-12.09,-3.31,0.93,10.08,11.22
MJS,Majestic Gold Corp.,Materials,Canada,TSXV,35.81,0.0450,-30.77,-30.77,-18.18,-10.00,-40.00,-68.97,-3.45,-9.70,-11.03,0.0633,0.0614,0.0609,0.0602,0.0592,69.72,63.28,0.68,,-26.58,9.10,,,,,-29.44,67.17,,,,,-27.50,21.97,,,,,-52.19,54.36,,,,,,,,,,,7.41,12.96,,,,
MKA,Mkango Resources Ltd.,Materials,Canada,TSXV,48.11,0.290,-44.23,-43.14,-36.96,123.08,427.27,-72.38,30.50,39.42,-12.05,0.395,0.436,0.442,0.439,0.417,108.29,116.21,-16.07,,,,,,,,131.29,61.53,11.51,52.58,20.89,8.59,,,,,,,200.92,101.60,5.83,51.24,16.61,7.13,,,,,,,-60.79,-42.77,6.14,55.42,13.18,3.03
MKO,Mako Mining Corp.,Materials,Canada,TSXV,108.63,0.2150,-40.28,-36.76,-45.57,104.76,-2.27,-71.33,26.93,-0.46,-11.73,0.327,0.331,0.343,0.342,0.351,52.77,50.51,1.30,,2112.73,55.01,,,,,-92.87,-77.76,,,,,4882.56,37.85,,,,,-175.23,-19.01,,,,,,,,,,,48.54,103.69,,,,
MKP,MCAN Mortgage Corporation,Financials,Canada,TSX,388.35,16.01,-3.33,-5.84,0.36,28.71,61.62,162.28,8.76,10.06,10.11,17.65,17.61,17.77,17.80,17.75,16.90,18.92,-11.05,8.74,40.95,15.34,17.81,9.63,12.79,10.88,,,,,,,42.31,14.94,18.43,9.75,13.08,11.18,50.05,15.44,21.04,9.88,14.18,9.03,,,,,,,25.11,14.59,12.25,9.05,9.82,10.57
MKR,Melkior Resources Inc.,Materials,Canada,TSXV,4.44,0.2400,-18.64,-25.00,-34.25,-20.00,-52.00,-86.29,-7.14,-13.63,-18.00,0.271,0.284,0.291,0.299,0.322,83.84,71.51,-14.82,,,,,,,,38.78,45.66,89.24,24.71,-19.01,-3.28,,,,,,,-103.90,31.24,-60.70,-23.29,-50.97,-32.41,,,,,,,13.91,8.10,9.76,10.69,8.04,0.42
MKT,DeepMarkit Corp.,Communication Services,Canada,TSXV,5.22,0.0400,-68.00,-73.33,-44.83,-68.00,-97.54,-99.03,-31.55,-52.25,-37.06,0.1401,0.1266,0.1137,0.0995,0.0890,164.66,116.74,-72.85,,-48.62,-36.73,5.70,,,,-1.81,-21.03,-42.46,-29.84,-17.96,-18.66,-11.96,-7.14,-38.76,-31.97,,,681.10,163.78,35.58,18.92,19.31,6.68,,,,,,,-110.63,-62.75,-45.77,-30.27,-16.04,-21.72
MKZUN,Mackenzie Master Limited Partnership,Financials,Canada,TSX,3.57,0.74,-9.76,-2.63,4.57,8.24,41.31,366.46,2.68,7.17,16.64,0.78,0.80,0.80,0.81,0.82,49.18,42.20,,13.25,1.59,-8.58,-8.31,-7.77,-8.97,-8.50,0.67,-9.04,-8.88,-8.15,-9.27,-8.73,1.59,-8.58,-8.31,-7.77,-8.97,-8.50,0.72,-10.23,-9.42,-8.61,-9.78,-8.88,,,,,,,0.72,-10.23,-9.42,-8.61,-9.78,-8.83
MLC,Mount Logan Capital Inc.,Financials,Canada,NEOE,59.91,3.44,-14.00,-13.78,-1.71,-17.31,8.86,16.08,-4.90,1.71,1.50,3.85,3.87,3.94,3.88,3.85,42.69,50.10,-9.97,,486.94,112.18,144.54,82.56,9.37,22.29,,,,,,,2721.55,365.22,332.75,149.90,36.88,43.09,-1124.24,1022.54,466.53,93.25,22.80,13.30,,,,,,,-85.42,-58.87,-43.02,-14.62,-28.92,-24.08
MLCL,Molecule Holdings Inc.,Health Care,Canada,CNSX,3.36,0.0450,-25.00,-35.71,-47.06,,,,,,,0.0704,0.0689,0.0682,0.0727,0.0795,122.47,126.07,,,,,,,,,85.48,75.88,,,,,,,,,,,27.06,96.82,,,,,,,,,,,-81.42,-61.55,8510.50,,,
MLK,MLK Gold Ltd.,Materials,Canada,CNSX,0.92,0.0300,-62.50,-62.50,,,,,,,,,,,,,308.63,304.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLM,McFarlane Lake Mining Limited,Materials,Canada,NEOE,5.96,0.0900,,,,,,,,,,0.2066,,,,,192.76,192.76,-29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLY,Multi-Metal Development Ltd.,Materials,Canada,TSXV,5.08,0.0250,-44.44,-54.55,-54.55,-58.33,-93.42,-92.31,-21.05,-41.92,-22.60,0.0419,0.0427,0.0447,0.0483,0.0515,158.35,185.42,-11.33,,,,,,,,267.37,-53.65,-19.94,6.22,-5.76,-12.34,,,,,,,79.00,-30.98,4.81,2.97,-7.22,0.39,,,,,,,5.29,-3.03,-10.49,-6.13,-5.53,-8.28
MMAX,Metamaterial Exchangeco Inc.,Information Technology,Canada,CNSX,94.12,1.16,-64.09,-56.39,-70.63,,,,,,,1.81,2.17,3.03,3.29,3.70,106.76,105.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMC,Myriad Metals Corp.,Materials,Canada,CNSX,1.74,0.1500,7.14,-6.25,-25.00,,,,,,,0.1788,,,,,212.10,228.52,-57.34,,,,,,,,96.71,467.89,,,,,,,,,,,94.93,464.57,,,,,,,,,,,285.16,259.10,,,,
MMED,Mind Medicine (MindMed) Inc.,Health Care,Canada,NEOE,290.29,0.90,-47.98,-35.25,122.22,,,,,,,1.15,1.33,1.72,,,103.45,90.57,-2.99,,,,,,,,183.24,125.55,,,,,,,,,,,174.14,125.22,,,,,,,,,,,64.60,411.34,,,,
MMEN,MedMen Enterprises Inc.,Health Care,United States,CNSX,90.96,0.0850,-59.52,-59.52,-72.13,-97.20,,,-69.58,,,0.1246,0.1479,0.1888,0.2196,0.2383,108.93,136.20,-126.91,,-6.58,9.99,53.92,,,,-52.10,-39.09,-2.35,,,,21.57,10.16,69.37,,,,-49.79,34.06,22.45,,,,,,,,,,-429.27,91.03,13.66,,,
MMG,Metallic Minerals Corp.,Materials,Canada,TSXV,41.74,0.365,-19.78,-16.09,-17.98,160.71,21.67,-66.82,37.55,3.99,-10.43,0.390,0.399,0.402,0.403,0.429,77.14,76.00,-3.98,,,,,,,,148.88,88.55,23.92,131.97,7.76,19.69,,,,,,,132.98,72.55,19.34,129.16,7.14,18.91,,,,,,,260.59,104.63,75.87,63.99,51.43,5.82
MMI,Metalo Manufacturing Inc.,Materials,Canada,CNSX,1.84,0.1200,,-50.00,-31.43,-29.41,-60.66,,-10.94,-16.99,,0.2149,0.2026,0.2128,0.2354,0.276,612.54,336.38,,,,,,,,,9.86,-32.06,-26.04,-33.95,-23.78,,,,,,,,-21.59,23.61,15.57,-9.70,-8.68,,,,,,,,15.24,-53.90,-40.64,-29.38,-20.45,
MMN,Monarca Minerals Inc.,Materials,Canada,TSXV,1.45,0.0150,-66.67,-62.50,-80.00,-70.00,-89.29,-94.00,-32.93,-36.00,-24.50,0.0275,0.0353,0.0512,0.0559,0.0629,189.40,199.02,-82.06,,,,,,,,69.85,109.58,36.51,60.00,22.15,-2.25,767.05,,,,,,196.98,66.27,25.84,122.57,34.19,5.47,,,,,,,352.32,-16.11,0.48,-23.77,-18.09,-17.25
MMS,Macarthur Minerals Limited,Materials,Australia,TSXV,20.99,0.1650,-45.90,-52.17,-69.44,-51.47,-31.25,-88.54,-21.38,-7.21,-19.45,0.325,0.332,0.357,0.384,0.396,91.73,107.04,-8.10,,,,,,,,-123.33,-41.17,-70.26,-16.67,-8.59,-10.46,,,,,,,-140.07,2.44,-55.90,2.76,20.07,5.50,,,,,,,10.94,10.85,7.77,73.95,2.47,0.72
MMY,Monument Mining Limited,Materials,Canada,TSXV,22.59,0.0900,-25.00,-18.18,-37.93,63.64,20.00,-77.22,17.75,3.71,-13.73,0.1019,0.1066,0.1133,0.1174,0.1253,77.30,80.42,,,-22.47,5.21,6.47,-0.31,-10.00,-7.81,-56.57,-10.49,29.70,-4.40,-16.68,-23.28,-37.40,-6.29,-0.18,-3.22,-9.37,-15.42,36015.64,1310.79,175.51,126.12,67.99,11.86,,,,,,,-43.96,-25.19,-17.56,-11.77,-8.01,4.59
MN,Manganese X Energy Corp.,Materials,Canada,TSXV,21.41,0.2200,-25.42,-24.14,-13.81,98.91,135.07,-97.28,25.71,18.61,-30.22,0.344,0.329,0.327,0.318,0.325,87.18,79.83,-12.82,21.02,,,,,,,381.33,91.76,49.05,134.21,26.28,6.41,,,,,,,429.02,101.26,53.89,148.99,27.69,7.46,,,,,,,492.55,139.30,70.48,35.61,26.87,28.78
MND,Mandalay Resources Corporation,Materials,Canada,TSX,156.55,2.21,-4.33,-3.91,-27.78,76.80,-34.03,-55.72,20.88,-7.97,-7.81,3.12,2.89,2.76,2.71,2.77,69.76,69.88,-0.14,,28.17,45.88,26.93,4.33,3.15,9.55,31.48,152.68,5.83,67.37,16.74,15.32,20.31,123.31,84.55,14.98,6.92,11.31,489.53,71.54,-4.86,22.09,17.66,11.50,,,,,,,30.13,25.74,22.49,-2.71,-3.07,5.97
MNG,Mongoose Mining Ltd.,Materials,Canada,CNSX,4.69,0.1900,-11.63,-5.00,,,,,,,,,,,,,152.89,143.36,0.41,,,,,,,,271.01,955.81,,,,,,,,,,,1043.21,1742.13,,,,,,,,,,,135.56,1262.60,,,,
MNLX,MiniLuxe Holding Corp.,Consumer Discretionary,United States,TSXV,37.01,0.330,-77.40,-77.24,,,,,,,,,,,,,185.81,212.75,-41.98,,57.23,-13.56,-7.42,,,,-8.92,2.72,4.23,,,,105.81,-5.04,4.61,,,,-1011.65,39.64,97.93,,,,,,,,,,-147.26,-38.38,-4.62,,,
MNO,Meridian Mining UK Societas,Materials,United Kingdom,TSX,69.58,0.50,-57.63,-57.98,-1.96,316.67,-36.71,,60.78,-8.73,,0.81,0.89,0.93,0.86,0.82,102.07,81.09,-17.13,,-96.15,-84.65,-71.54,-6.24,,,238.20,19.33,18.63,-4.13,,,-14.68,-47.00,-29.32,-22.10,,,398.95,45.29,50.20,32.12,,,,,,,,,-215.25,-54.65,106.54,-31.62,,
MNOW,Mednow Inc.,Consumer Discretionary,Canada,TSXV,6.01,0.365,-66.82,-69.33,-73.74,,,,,,,0.65,0.77,0.89,1.08,1.23,102.48,93.18,12.12,,,,,,,,1816.62,2682.69,774.44,,,,,,,,,,1807.09,2675.77,772.99,,,,,,,,,,518.23,1430.83,1586.00,,,
MNRL,Monumental Minerals Corp.,Materials,Canada,TSXV,7.74,0.265,-33.75,-28.38,-11.67,,,,,,,0.422,0.414,0.417,,,147.09,122.42,-11.88,,,,,,,,669.37,,,,,,,,,,,,714.44,,,,,,,,,,,,123.41,,,,,
MNTO,Minto Metals Corp.,Materials,Canada,TSXV,105.73,1.90,-24.00,-24.00,,,,,,,,,,,,,79.98,79.18,-23.48,,72.33,134.98,,,,,-137.62,-33.08,13.28,0.42,0.57,,-602.39,75.16,,,,,-89.22,-73.70,11.46,0.91,0.23,,,,,,,,-16.43,82.07,-3.21,-2.99,-2.98,
MNTR,Mentor Capital Inc.,Financials,United States,OTCPK,0.92,0.0400,-21.26,-31.86,-61.50,-86.67,-96.35,-91.11,-48.85,-48.36,-21.47,0.0475,0.0521,0.0638,0.0730,0.0818,123.29,139.96,-1.56,,24.54,17.87,4.40,16.83,15.82,24.45,-62.36,-51.88,-11.71,-14.71,-13.17,-0.75,22.60,20.88,6.03,13.91,13.46,10.74,-62.42,-71.82,-12.63,-20.48,-7.56,-5.56,,,,,,,-26.07,-33.93,-47.04,-22.86,-13.63,10.38
MOC,Mosaic Minerals Corp.,Materials,Canada,CNSX,3.48,0.0800,-20.00,-20.00,-15.79,,,,,,,0.0919,0.0995,0.1013,0.1013,,153.35,159.48,-25.64,,,,,,,,1880.02,188.40,80.29,,,,,,,,,,1029.31,224.17,85.59,,,,,,,,,,305.69,75.19,58.85,,,
MOGO,Mogo Inc.,Financials,Canada,TSX,65.43,1.11,-74.25,-67.06,-84.73,-72.93,,,-35.26,,,2.18,2.61,3.58,4.21,4.99,92.91,103.48,-41.31,,80.56,36.59,21.39,13.34,24.16,,,,,,,,47.73,37.78,19.50,16.31,47.50,,147.00,75.15,14.67,14.21,14.25,,,,,,,,-1177.52,174.86,75.31,86.41,47.55,
MON,Montero Mining and Exploration Ltd.,Materials,Canada,TSXV,1.47,0.0500,-33.33,-44.44,-50.00,-37.50,-80.00,-94.79,-14.49,-27.48,-25.56,0.0796,0.0805,0.0840,0.0998,0.1537,140.36,156.45,,,,,,,,,55.37,55.37,-25.13,38.10,-23.85,-6.31,-46.80,-68.19,-62.26,-30.93,,-27.60,86.80,44.32,-28.00,69.56,-24.80,-8.15,,,,,,,-80.06,-15.56,21.46,-26.90,-15.99,-30.47
MONT,Montfort Capital Corp.,Financials,Canada,TSXV,19.65,0.430,115.00,7.50,56.36,82.98,258.33,207.14,22.22,28.97,11.86,0.401,0.385,0.349,0.326,0.305,73.13,76.28,-1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOOD,Doseology Sciences Inc.,Consumer Staples,Canada,CNSX,1.73,0.0550,-69.44,-75.00,,,,,,,,0.1122,,,,,234.72,240.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOON,Blue Moon Metals Inc.,Materials,Canada,TSXV,2.83,0.0250,-37.50,-50.00,-54.55,25.00,-37.50,25.00,7.71,-8.96,2.25,0.0350,0.0371,0.0396,0.0454,0.0481,194.08,208.25,-31.92,,,,,,,,682.41,149.20,-2.19,50.75,14.27,-2.34,,,,,,,477.25,143.13,2.21,43.90,16.36,-1.36,,,,,,,83.98,69.17,55.71,18.58,-12.46,-13.06
MOOO,Bettermoo(d) Food Corporation,Consumer Staples,Canada,CNSX,34.74,0.70,-53.33,-52.05,-27.08,,,,,,,1.12,1.25,1.31,1.26,1.23,108.57,117.26,-9.19,,-48.49,,,,,,291.70,,,,,,-475.31,,,,,,622.53,,,,,,,,,,,,705.29,,,,,
MOOP,Moon River Capital Ltd.,Financials,Canada,TSXV,0.58,0.260,-13.33,-3.70,-8.77,,,,,,,,,,,,815.86,873.20,-3.59,,,,,,,,-65.23,-24.69,,,,,,,,,,,-54.29,-16.11,,,,,,,,,,,-5.12,13.14,,,,
MOS,Mobi724 Global Solutions Inc.,Information Technology,Canada,TSXV,3.04,0.0150,-50.00,-57.14,-62.50,-78.57,-93.02,,-40.13,-41.25,,0.0243,0.0247,0.0276,0.0308,0.0352,232.97,289.44,-12.54,,-34.49,-16.96,5.49,-22.03,25.50,,17.29,-3.65,-14.20,-1.68,-9.05,9.70,-34.49,-16.96,5.49,33.30,-12.64,18.66,44.65,-3.20,-11.98,0.11,6.66,11.64,,,,,,,40.28,1126.82,118.55,1.67,3.06,16.10
MOVE,Powertap Hydrogen Capital Corp.,Energy,Canada,NEOE,36.16,0.1150,-62.90,-73.86,-92.07,-93.01,-79.46,-96.87,-58.74,-27.09,-29.15,0.2351,0.283,0.346,0.51,0.82,100.95,93.83,-11.73,,-54.45,21.42,399.82,236.30,161.40,16.28,-37.44,67.44,413.55,196.91,114.52,21.32,-54.45,21.42,399.82,236.30,161.40,16.28,-29.41,137.67,333.88,110.22,112.10,22.43,,,,,,,171.12,-64.26,251.37,159.23,150.03,-4.64
MOX,Morien Resources Corp.,Materials,Canada,TSXV,17.48,0.450,109.30,125.00,125.00,9.04,-30.29,,2.92,-6.95,,0.340,0.298,0.314,0.297,0.280,126.36,134.00,0.43,,-75.61,-72.61,-59.58,48.09,-9.12,,-3.71,150.33,-5.61,-9.58,-6.14,5.81,-75.61,-72.61,-59.58,48.09,-9.12,,-34.94,-36.09,-13.94,-6.35,-40.85,-20.32,,,,,,,-21.28,-25.31,-17.26,-17.31,-17.88,4.51
MOZ,Marathon Gold Corporation,Materials,Canada,TSX,243.91,1.24,-61.73,-58.39,-60.88,8.77,21.57,49.40,2.84,3.98,4.09,2.20,2.46,2.59,2.70,2.77,52.60,58.88,-26.92,,,,,,,,37.06,58.22,61.18,43.59,34.17,16.32,,,,,,,0.53,22.70,35.39,35.52,3.83,11.20,,,,,,,53.60,47.27,38.64,32.41,25.96,25.28
MPC,Madison Pacific Properties Inc.,Real Estate,Canada,TSX,288.83,6.50,73.02,-9.09,5.90,125.93,116.84,255.59,31.06,16.71,13.50,6.89,6.69,6.16,5.69,5.32,52.34,31.34,,1.62,12.08,6.15,3.63,3.02,2.47,,10.12,6.14,2.68,2.20,2.17,,11.39,6.56,3.53,2.73,2.40,,67.72,20.30,6.20,-1.13,18.35,,,,,,,,6.34,6.66,7.49,9.21,11.57,
MPCTUN,Dream Impact Trust,Real Estate,Canada,TSX,228.98,4.54,-23.57,-20.33,-23.97,-28.56,4.31,,-10.59,0.85,,5.67,5.78,5.90,6.04,6.15,21.86,24.23,2.52,8.81,-16.90,-28.78,-11.33,-22.66,-6.29,,-51.75,-49.71,-19.94,-31.81,-13.22,,-16.58,-33.02,-17.29,-20.81,-8.74,,31.28,-18.28,17.69,9.39,-21.78,,,,,,,,-0.55,-2.73,-3.02,-3.57,-3.92,
MPH,Medicure Inc.,Health Care,Canada,TSXV,7.04,0.90,-2.17,-16.67,-30.77,-80.60,-89.35,71.43,-42.08,-36.07,5.53,1.04,1.08,1.21,1.22,1.17,111.70,118.96,4.15,,87.29,3.82,-9.27,-5.79,13.39,,-70.81,-44.98,26.72,-18.07,12.22,,147.80,-0.74,-20.14,-13.05,6.85,,-89.38,-80.83,-43.00,-51.46,-13.76,,,,,,,,64.78,-50.64,-62.77,-48.10,-2.40,
MPM,Millennial Precious Metals Corp.,Materials,Canada,TSXV,35.01,0.255,-63.57,-57.50,-49.00,,,,,,,0.445,0.468,0.463,0.452,,84.93,80.64,,,,,,,,,1726.76,5333.82,,,,,,,,,,,1797.13,5501.21,,,,,,,,,,,24.69,7289.65,,,,
MPVD,Mountain Province Diamonds Inc.,Materials,Canada,TSX,80.99,0.50,-34.21,-33.33,6.38,-60.32,-87.45,-89.37,-26.47,-33.93,-20.06,0.72,0.72,0.68,0.63,0.61,64.62,60.26,,,36.01,5.70,-0.24,,,,-587.58,627.33,18.09,69.61,53.62,22.83,148.05,19.73,-1.28,,,,-204.84,46.45,144.33,124.92,80.68,37.37,,,,,,,375.90,2.15,-8.91,2.21,4.66,19.90
MPXI,MPX International Corporation,Health Care,Canada,CNSX,2.77,0.0250,-16.67,-58.33,-72.22,-94.79,,,-62.59,,,0.0361,0.0457,0.0552,0.0654,0.0775,199.45,246.25,-248.52,,127.36,112.85,381.86,,,,-42.94,28.51,92.90,,,,-173.95,-19.72,377.20,,,,-35.11,68.52,133.02,,,,,,,,,,-261.13,-64.40,1.31,,,
MRBL,Marble Financial Inc.,Financials,Canada,CNSX,5.74,0.0750,-42.31,-40.00,-57.14,-58.33,,,-25.27,,,0.1081,0.1186,0.1258,0.1382,0.1556,88.32,79.85,-26.59,,10.16,114.67,109.47,2.33,,,,,,,,,10.16,114.67,109.47,2.33,,,42.38,26.65,60.83,26.03,,,,,,,,,123.24,84.18,48.18,46.41,,
